id#;name;era;frq;mask;lvl;type;F;A;W;E;S;D;N;B;gold;res;sup;unr;exp;lab;fort;scale1;scale2;rit;ritrng;runit1;;runit2;;runit3;;runit4;;runit5;;sumpath;sum1;sum1name;#sum1;sum2;sum2name;#sum2;sum3;sum3name;#sum3;conj;alter;evo;const;ench;thau;blood;heal;disease;curse;horror;holyfire;holypow;scry;adventure;plains;forest;mount;waste;farm;sea;coast;swamp;deepsea;cave;unique;other
647;Sunken Island;;2;32;2;Water;;;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;
648;Man'o'War Breeding Ground;;2;32;2;Water;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;
649;Sunken Tower;;1;32;2;Water;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;
650;Troll Pit;;2;32;2;Water;;;;;;;;;;;;;;;;;;;;564;Sea Troll;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;
651;Shrine of the Shark Lords;;2;32;0;Water;;;;;;;;;;;;;;;;;;;;545;Shark Knight;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;
652;Tower of Pearls;;2;32;3;Water;;;1;;2;;;;;;;;;;;;;;;103;Hydromancer;545;Shark Knight;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;
653;Isle of Ice;;1;16416;1;Water;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;Yes;
654;Academy Underneath;;1;16416;1;Water;;;2;;;;;;;;;;;;12;;;;;103;Hydromancer;529;Sea Father;577;Triton Trooper;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;Yes;
655;The Hippocampoi Fields;;2;16416;2;Water;;;1;;;;1;;;;;;;;;;;;;;;;;;;;;;;Water;1058;Hippocampus;1;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;Yes;
656;Sentient Current;;2;32;2;Water;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20%;;;;;;;;;;;;;;;;;;;;Yes;;;;;;
657;Underwater Cliff;;0;288;1;Earth;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;Yes;;;
658;Moving Sandbanks;;0;32;1;Earth;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;
659;Basalt Statue;;1;288;2;Earth;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;Yes;;;
660;Isle of the Sea Fathers;;1;16416;2;Earth;;;2;;;;;;;;;;;;;;;;;529;Sea Father;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;Yes;
661;Kelp Forest;;0;32;0;Nature;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;
662;Kelp Fortress;;0;32;1;Nature;;;;;;;1;;;;;;;;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;
663;Amber Beach Island;;2;32;1;Nature;;;;1;;;1;;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;
664;Floating Forest;;2;32;1;Nature;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;
665;Kelp Grove;;0;32;2;Nature;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;
666;Coral Garden;;1;32;1;Nature;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;
667;Sea Oak;;1;32;2;Nature;;1;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;
668;The Amber Halls;;2;16416;2;Nature;1;;;;;;2;;;;;;;;;;;;;575;Amber Clan Mage;576;Amber Clan Priest;573;Amber Clan Guard;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;Yes;
669;The Forest Beneath the Waves;;2;16416;2;Nature;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;Nature;1062;Sea Stag;1;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;Yes;
670;Kelp Sea;;2;32;0;Nature;;;1;;;;2;;;;;;;;;;;;;;;;;;;;;;;Nature;1062;Sea Stag;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;
671;Forest of Amber Kelp;;2;16416;2;Nature;1;;1;;;;1;;;;;;;;;;;;;575;Amber Clan Mage;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;Yes;
672;Sunken Galley;;0;32;1;Death;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;
673;Reef of Sunken Ships;;1;32;1;Death;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;
674;Dying Ground of the Whales;;1;16416;2;Death;;;2;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;Yes;
675;Isle of Death;;1;16416;1;Death;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;Yes;
676;Pearl Stairway;;2;32;1;Astral;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;
677;Arcane Gateway;;2;288;3;Astral;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20%;;;;;;;;;;;;;;;;;;;;Yes;;;Yes;;;
678;The Water Solstice;;2;16416;2;Astral;;;4;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40%;;;;;;;;;;;;;;;;Yes;;;;;Yes;
679;Ancient Temple of the Deeps;;0;288;1;Holy;;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;Yes;;;
680;Fire Rift;;1;256;1;Fire;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;
681;Magma River;;2;768;1;Fire;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;;
682;Thermal Vent;;0;256;1;Fire;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;
683;Kraken Pit;;2;256;2;Water;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Water;438;Kraken;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;
684;Cold Currents;;0;256;0;Water;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;
685;Depths Unnamed;;0;256;1;Water;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;
686;Whispering Waters;;1;256;1;Water;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;
687;Glowing Depths;;1;256;1;Water;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;
688;Falling Depths;;1;256;1;Water;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;
689;Dark Waters;;1;256;1;Water;;;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;
690;The Darkness;;2;16640;2;Water;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20%;;;;;;;;;;;;;;;;;;Yes;;Yes;
691;The Gate in the Deep;;2;16640;2;Water;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20%;;;;;;;;;;;;;;;;;;;;;;;Yes;;Yes;
692;Basalt Halls;;2;256;2;Earth;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;
693;City of Stones;;1;16640;2;Earth;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;Yes;
694;Caves in the Deep;;0;256;0;Earth;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;
695;Mineral Fingers;;1;256;1;Earth;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;
696;Plateau of Shards;;1;256;1;Earth;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;
697;Long Lost Circle;;2;256;2;Earth;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;
698;The Basalt Forge;;2;16640;2;Earth;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20%;;;;;;;;;;;;;;;;;;;;Yes;;Yes;
699;Dark Depths;;1;256;1;Death;;;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;
700;Ghoul Fish Cave;;1;256;1;Death;;;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;
701;The Wasted Sea;;1;16640;0;Death;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;Death;318;Soulless of Atlantis;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;Yes;
702;The Sea of Dead Memories;;1;16640;1;Death;;;1;;1;1;;;;;;;;;;;;;;;;;;;;;;;;Death;676;Shade;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;Yes;
703;Basalt Pillars;;1;256;1;Astral;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;
704;Labyrinth of the Deeps;;2;256;2;Astral;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;
705;Gorge of Mystery;;2;256;2;Astral;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20%;;;;;;;;;;;;;;;;;;;;;;Yes;;;
706;The Crater;;1;16640;3;Astral;;;;;2;;;;;;;;;;;;;;;445;Illithid Lord;331;Illithid;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;Yes;
707;The Last Void;;2;16640;3;Astral;;;;;2;;;;;;;;;;;Magic;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30%;;;;;;;;;;;;;;;;;;Yes;;Yes;
708;The Iron Caverns;;1;17152;2;Astral;;;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;
709;Shambler Reef;;0;64;0;Water;;;;;;;;;;;;;;;;;;;;206;Shambler;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;
710;Navigators Guild;;2;64;0;Water;;;2;;;;;;;;;;;;;;;;;869;Navigator;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;
711;The Primal Forest;;5;16386;0;Nature;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;Nature;932;Hamadryad;1;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;;;;Yes;
712;The Holy Crypt of Anre;;5;16607;0;Holy;1;1;;;;;1;;;;;-10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;Yes;
713;The World Pillar;;5;16388;0;Earth;;1;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;;;Yes;
714;The Desert of Ptah;;5;16392;0;Earth;;1;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;;Yes;
715;Throne of the World;;5;0;0;Astral;5;;5;;5;;;;250;200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
716;Rain Forest;;5;2;0;Nature;;;;;;;;;;;;;;;;Growth;Heat;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;;;;;
717;Tundra;;5;8;0;Water;;;;;;;;;;;;;;;;Cold;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;;;
718;Desert;;5;8;0;Fire;;;;;;;;;;;;;;;;Heat;Death;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;;;
719;Mirage;;0;8;1;Air;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;;;
720;Oasis;;0;8;1;Water;;;1;;;;;;;;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;;;
721;Great Oasis;;2;8;1;Water;;;1;;;;1;;;;75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;;;
722;Date Oasis;;1;8;1;Nature;;;;;;;1;;25;;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;;;
723;City of Dates;;2;16392;0;Nature;;;1;;;;1;;50;;150;;;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;;Yes;
724;Oasis of Verdant Greenery;;2;16392;3;Nature;;;1;;;;2;;;;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;;Yes;
725;Chitterpalm Oasis;;0;8;1;Water;;;1;;;;;;;;50;;;;;;;;;1116;Markata;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;;;;;;;
726;Cavern of Flames;;1;512;0;Fire;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;
727;Underground Lake;;1;512;0;Water;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;
728;Airshaft;;1;512;0;Air;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;
729;Basalt Wall;;1;512;0;Earth;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;
730;Painted Cavern;;1;512;0;Astral;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;
731;Bone Filled Cave;;1;512;0;Death;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;
732;Mushroom Forest;;1;512;0;Nature;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;
733;Trapped Lights;;0;512;1;Fire;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;
734;Dripping Stones;;0;512;1;Water;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;
735;Trapped Wind;;0;512;1;Air;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;
736;Mineral Deposit;;0;512;1;Earth;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;
737;Spiral Shaft;;0;512;1;Astral;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;
738;Cavern Tomb;;0;512;1;Death;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;
739;Moss Covered Cavern;;0;512;1;Nature;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;
740;Cavern of Rubies;;2;512;1;Fire;1;;;1;;;;;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;
741;Cavern of Magma;;1;512;1;Fire;1;;;1;;;;;;;;;;;;Heat;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;
742;Magma Halls;;2;512;2;Fire;2;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;
743;Dripping Caverns;;1;512;1;Water;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;
744;Mud Caverns;;1;512;1;Water;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;
745;Ice Caverns;;2;512;0;Water;;;1;;;;;;;;;;;;;Cold;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;
746;Stalagmite Caverns;;1;512;1;Water;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;
747;Mist Caverns;;1;512;1;Water;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;
748;Gold Deposit;;0;512;0;Earth;;;;;;;;;60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;
749;Silver Deposit;;0;512;0;Earth;;;;;;;;;40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;
750;Copper Deposit;;0;512;0;Earth;;;;;;;;;20;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;
751;Iron Deposit;;0;512;0;Earth;;;;;;;;;;40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;
752;Hidden Gold Deposit;;0;512;1;Earth;;;;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;
753;Hidden Gem Deposits;;0;512;1;Earth;;;;;;;;;75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;
754;Mammoth Cave;;2;512;0;Earth;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;
755;Earth Blood Vein;;1;512;2;Earth;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;
756;Crystal Cavern;;0;512;1;Earth;;;;1;1;;;;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;
757;Glittering Cavern;;1;512;2;Earth;;;;1;;;;;75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;
758;Buried Temple;;2;512;2;Earth;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;
759;Gemwall Cavern;;2;512;3;Earth;;;2;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;
760;Troglodyte Cave;;2;512;3;Earth;;;;1;;;;;;;;;;;;;;;;447;Troglodyte;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;
761;The Storm Underneath;;2;16896;3;Air;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;
762;Ancient Tomb;;1;512;1;Death;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;
763;Opulent Tomb;;2;512;2;Death;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;
764;Umbral Cave;;2;512;3;Death;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;
765;Caveman Cavern;;1;512;1;Nature;;;;;;;;;;;25;;;;;;;;;1615;Caveman;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;
766;Cavern of Ancient Mushrooms;;0;512;0;Nature;;;;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;
767;Nest of Bats;;2;512;1;Blood;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;Blood;1357;Beast Bat;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;
768;The Lesser Abyss;;2;16896;1;Blood;;;;;;;;;;;;10;;;;;;;;;;;;;;;;;;Blood;88;Fiend of Darkness;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;
769;Splattermaid Gorge;;2;16896;2;Blood;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;Blood;1357;Beast Bat;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;
770;Tomb of Seven Oracles;;2;16896;3;Death;;;;1;;2;;;;;;;;;;;;;;;;;;;;;;;;Death;1501;Cavern Wight;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;
771;Infinite Cavern;;2;16896;3;Earth;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20%;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;
772;Riddle Dark;;2;16896;3;Death;;;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;
773;The Umbral Conclave;;2;16896;3;Death;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20%;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;
774;The Silent Sea;;2;16896;2;Water;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;
775;The Olm Cavern;;2;16896;2;Water;;;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;
776;Halls of Stalagmitic Splendour;;2;512;2;Water;;;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;
777;Halls of Imprisoned Sunlight;;2;16896;3;Fire;3;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;
778;Undermirks;;2;16896;2;Nature;;;;;;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;
779;The Throne of War;;11;16639;0;Holy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;;;Yes;
780;The Throne of Night;;11;16639;0;Holy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;;;Yes;
781;The Throne of Beasts;;11;16639;0;Holy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;;;Yes;
782;The Throne of Thorns;;11;16639;0;Holy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;;;Yes;
783;The Throne of Flames;;11;16639;0;Holy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;;;Yes;
784;The Throne of Ice;;11;16639;0;Holy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;;;Yes;
785;The Throne of Storms;;11;16607;0;Holy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;;Yes;Yes;;;Yes;
786;The Throne of Might;;11;16639;0;Holy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;;;Yes;
787;The Throne of Stability;;11;16639;0;Holy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;;;Yes;
788;The Throne of the Deeps;;11;16640;0;Holy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;;Yes;
